Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
29,"Qiang He, Jun Yan, Yun Yang, R. Kowalczyk, Hai Jin","A Decentralized Service Discovery Approach on Peer-to-Peer Networks",2013,"","","","",394,"2024-06-21 14:49:30","","10.1109/TSC.2011.31","","",,,,,29,2.64,6,5,11,"Service-Oriented Computing (SOC) is emerging as a paradigm for developing distributed applications. A critical issue of utilizing SOC is to have a scalable, reliable, and robust service discovery mechanism. However, traditional service discovery methods using centralized registries can easily suffer from problems such as performance bottleneck and vulnerability to failures in large scalable service networks, thus functioning abnormally. To address these problems, this paper proposes a peer-to-peer-based decentralized service discovery approach named Chord4S. Chord4S utilizes the data distribution and lookup capabilities of the popular Chord to distribute and discover services in a decentralized manner. Data availability is further improved by distributing published descriptions of functionally equivalent services to different successor nodes that are organized into virtual segments in the Chord4S circle. Based on the service publication approach, Chord4S supports QoS-aware service discovery. Chord4S also supports service discovery with wildcard(s). In addition, the Chord routing protocol is extended to support efficient discovery of multiple services with a single query. This enables late negotiation of Service Level Agreements (SLAs) between service consumers and multiple candidate service providers. The experimental evaluation shows that Chord4S achieves higher data availability and provides efficient query with reasonable overhead.","",""
19,"M. Kuthning, F. Hundt","Aspects of vulnerable patients and informed consent in clinical trials",2013,"","","","",395,"2024-06-21 14:49:30","","10.3205/000171","","",,,,,19,1.73,10,2,11,"Scope: To discuss the rationale behind informed consent in clinical trials focusing on vulnerable patients from a European and German viewpoint. Methods: Scientific literature search via PubMed, Medline, Google. Results: Voluntary informed consent is the cornerstone of policies regulating clinical trials. To enroll a patient into a clinical trial without having obtained written and signed consent is to be considered as a serious issue in the conduct of a clinical trial. Development of ethical guidance for physicians started before Christ Era with the Hippocratic Oath. Main function of consent, as articulated in all guidelines developed for clinical research, is to facilitate an individual’s freedom of choice, respect autonomy, and thus to ensure welfare of the participants in clinical trials. Minors are unable to provide legally binding informed consent, this issue is addressed through a combination of parental permission and minor’s assent. Illiteracy is a critical problem that affects all corners of our earth; it has no boundaries and exists among every race and ethnicity, age group, and economic class. New strategies to improve communication with patients including the use of videotapes or animated cartoon illustrations could be taught. Finally the time with the potential participant seems to be the best way to improve understanding. Conclusion: Discovery of life saving and life enhancing new treatments requires partnership that is based on good communication and trust between patients and researchers, sponsors, ethics committees, authorities, lawyers and politicians so that vulnerable patients can benefit from the results of well controlled clinical trials.","",""
119,"B. Liu, Liang Shi, Zhuhua Cai, Min Li","Software Vulnerability Discovery Techniques: A Survey",2012,"","","","",396,"2024-06-21 14:49:30","","10.1109/MINES.2012.202","","",,,,,119,9.92,30,4,12,"Software vulnerabilities are the root cause of computer security problem. How people can quickly discover vulnerabilities existing in a certain software has always been the focus of information security field. This paper has done research on software vulnerability techniques, including static analysis, Fuzzing, penetration testing. Besides, the authors also take vulnerability discovery models as an example of software vulnerability analysis methods which go hand in hand with vulnerability discovery techniques. The ending part of the paper analyses the advantages and disadvantages of each technique introduced here and talks about the future direction of this field.","",""
45,"Andrew Austin, Casper Holmgreen, L. Williams","A comparison of the efficiency and effectiveness of vulnerability discovery techniques",2013,"","","","",397,"2024-06-21 14:49:30","","10.1016/J.INFSOF.2012.11.007","","",,,,,45,4.09,15,3,11,"","",""
10,"Dongyu Yao, Jianshu Zhang, Ian G. Harris, Marcel Carlsson","FuzzLLM: A Novel and Universal Fuzzing Framework for Proactively Discovering Jailbreak Vulnerabilities in Large Language Models",2023,"","","","",398,"2024-06-21 14:49:30","","10.1109/ICASSP48485.2024.10448041","","",,,,,10,10.00,3,4,1,"Jailbreak vulnerabilities in Large Language Models (LLMs), which exploit meticulously crafted prompts to elicit content that violates service guidelines, have captured the attention of research communities. While model owners can defend against individual jailbreak prompts through safety training strategies, this relatively passive approach struggles to handle the broader category of similar jailbreaks. To tackle this issue, we introduce FuzzLLM, an automated fuzzing framework designed to proactively test and discover jailbreak vulnerabilities in LLMs. We utilize templates to capture the structural integrity of a prompt and isolate key features of a jailbreak class as constraints. By integrating different base classes into powerful combo attacks and varying the elements of constraints and prohibited questions, FuzzLLM enables efficient testing with reduced manual effort. Extensive experiments demonstrate FuzzLLM's effectiveness and comprehensiveness in vulnerability discovery across various LLMs.","",""
96,"T. Yap, P. Workman","Exploiting the cancer genome: strategies for the discovery and clinical development of targeted molecular therapeutics.",2012,"","","","",399,"2024-06-21 14:49:30","","10.1146/annurev-pharmtox-010611-134532","","",,,,,96,8.00,48,2,12,"Our biological understanding of the molecular basis of cancer has benefited from advances in basic research, accelerated recently by cancer genome sequencing and other high-throughput, genome-wide profiling technologies. Given the diverse heterogeneity among tumors, the traditional cytotoxic chemotherapy and one-size-fits-all approaches to cancer discovery and development are not appropriate for molecularly targeted agents. Selection of new drug targets is based on achieving cancer selectivity through exploiting specific dependencies and vulnerabilities predicted from tumor genetics. Discovery of highly target-selective agents is enhanced by integrating multiple modern technologies, particularly structure-based design. Efficient clinical evaluation requires smart, hypothesis-testing studies using validated pharmacodynamic and predictive biomarkers. We discuss and exemplify biomarker-driven clinical development and the concept of the Pharmacologic Audit Trail. We detail the exciting approaches offered by drugging the cancer genome, focusing on blocking oncogene addiction, drugging the oncogenic lipid kinome, addressing nononcogene addiction, exploiting synthetic lethality, and overcoming apoptotic resistance, leading to personalized molecular medicine.","",""
48,"N. Varma, B. Pavri, B. Stambler, Justin Michalski","Same-day discovery of implantable cardioverter defibrillator dysfunction in the TRUST remote monitoring trial: influence of contrasting messaging systems",2012,"","","","",400,"2024-06-21 14:49:30","","10.1093/europace/eus410","","",,,,,48,4.00,12,4,12,"Aims Assess whether automatic remote home monitoring (HM) permits same-day evaluation of implantable cardioverter defibrillator (ICD) system dysfunction. Methods and results Compromised ICD system integrity (generator/lead) demands prompt evaluation. Home monitoring promises earlier discovery but may be limited by technological differences and follow-up mechanism. We tested whether HM enabled event review within 24 h, and contrasted differing messaging mechanisms. Nine hundred and eight patients in the TRUST prospective multicentre trial were followed by HM for 15 months. ICD system problems automatically triggered notifications: repeatedly (‘redundant’) for impedance deviations and elective replacement indication (ERI), but only a single transmission for ‘30 J ineffective’. Detection time from event onset to physician evaluation was measured. Forty-three system-related alerts occurred; 42% were asymptomatic, 42% were actionable, and 22 of 43 (51%) were viewed within 24 h. Redundant notifications were: 1 ERI, 9 shock impedance, 2 ventricular and 6 atrial pacing impedance. Most (11/18; 61%) were detected in <24 h. Others elicited daily notifications without interruption until resolution. For single transmissions, 11 of 25 (44%) events were detected on the same day. Most (56%, 14/25) were detected between 1 and 39 days (mean 10.0 ± 13.0 days). Ten of 14 events were detected by HM and 4 at the time of office visits. These observations suggest single transmissions were vulnerable to detection failure. Mean detection time of redundant events was 1.1 ± 1.8 vs. single transmission 5.6 ± 10.9 days (P = 0.05). Hence, redundant notification avoided late detection. Conclusion Same-day discovery of ICD dysfunction, even if asymptomatic, was achievable. For those events not evaluated within 24 h, repetitive messaging promoted earlier discovery. Reorganization of clinical follow-up methods may maintain early reaction ability. Clinical Trials registration information ClinicalTrials.gov; NCT00336284.","",""
70,"He Zhang, Bang Wu, Xingliang Yuan, Shirui Pan, Hanghang Tong, Jian Pei","Trustworthy Graph Neural Networks: Aspects, Methods, and Trends",2022,"","","","",401,"2024-06-21 14:49:30","","10.1109/JPROC.2024.3369017","","",,,,,70,35.00,12,6,2,"Graph neural networks (GNNs) have emerged as a series of competent graph learning methods for diverse real-world scenarios, ranging from daily applications such as recommendation systems and question answering to cutting-edge technologies such as drug discovery in life sciences and n-body simulation in astrophysics. However, task performance is not the only requirement for GNNs. Performance-oriented GNNs have exhibited potential adverse effects, such as vulnerability to adversarial attacks, unexplainable discrimination against disadvantaged groups, or excessive resource consumption in edge computing environments. To avoid these unintentional harms, it is necessary to build competent GNNs characterized by trustworthiness. To this end, we propose a comprehensive roadmap to build trustworthy GNNs from the view of the various computing technologies involved. In this survey, we introduce basic concepts and comprehensively summarize existing efforts for trustworthy GNNs from six aspects, including robustness, explainability, privacy, fairness, accountability, and environmental well-being. In addition, we highlight the intricate cross-aspect relations between the above six aspects of trustworthy GNNs. Finally, we present a thorough overview of trending directions for facilitating the research and industrialization of trustworthy GNNs.","",""
602,"M. Sutton, Adam R. Greene, P. Amini","Fuzzing: Brute Force Vulnerability Discovery",2007,"","","","",402,"2024-06-21 14:49:30","","","","",,,,,602,35.41,201,3,17,"Piezoelectric crystalline films which consist essentially of a crystalline zinc oxide film with a c-axis perpendicular to a substrate surface, containing 0.01 to 20.0 atomic percent of bismuth. These films are prepared by radio-frequency sputtering.","",""
132,"Andrew Austin, L. Williams","One Technique is Not Enough: A Comparison of Vulnerability Discovery Techniques",2011,"","","","",403,"2024-06-21 14:49:30","","10.1109/ESEM.2011.18","","",,,,,132,10.15,66,2,13,"Security vulnerabilities discovered later in the development cycle are more expensive to fix than those discovered early. Therefore, software developers should strive to discover vulnerabilities as early as possible. Unfortunately, the large size of code bases and lack of developer expertise can make discovering software vulnerabilities difficult. To ease this difficulty, many different types of techniques have been devised to aid developers in vulnerability discovery. The goal of this research is to improve vulnerability detection by comparing the effectiveness of vulnerability discovery techniques and to provide specific recommendations to improve vulnerability discovery with these techniques. We conducted a case study on two electronic health record systems to compare four discovery techniques: systematic and exploratory manual penetration testing, static analysis, and automated penetration testing. In our case study, we found empirical evidence that no single technique discovered every type of vulnerability. We discovered almost no individual vulnerabilities with multiple discovery techniques. We also found that systematic manual penetration testing found the most design flaws, while static analysis found the most implementation bugs. Finally, we found the most effective vulnerability discovery technique in terms of vulnerabilities discovered per hour was automated penetration testing. These results suggest that if one has limited time to preform vulnerability discovery one should conduct automated penetration testing to discover implementation bugs and systematic manual penetration testing to discover design flaws.","",""
168,"M. Spitzer, E. Griffiths, K. Blakely, Jan Wildenhain, L. Ejim, L. Rossi, G. de Pascale, Jasna Ćurak, E. Brown, M. Tyers, Gerard D. Wright","Cross-species discovery of syncretic drug combinations that potentiate the antifungal fluconazole",2011,"","","","",404,"2024-06-21 14:49:30","","10.1038/msb.2011.31","","",,,,,168,12.92,17,11,13,"","",""
27,"Andra Mihali, S. Subramani, Genevieve J. Kaunitz, S. Rayport, I. Gaisler-Salomon","Modeling resilience to schizophrenia in genetically modified mice: a novel approach to drug discovery",2012,"","","","",405,"2024-06-21 14:49:30","","10.1586/ern.12.60","","",,,,,27,2.25,5,5,12,"Complex psychiatric disorders, such as schizophrenia, arise from a combination of genetic, developmental, environmental and social factors. These vulnerabilities can be mitigated by adaptive factors in each of these domains engendering resilience. Modeling resilience in mice using transgenic approaches offers a direct path to intervention, as resilience mutations point directly to therapeutic targets. As prototypes for this approach, we discuss the three mouse models of schizophrenia resilience, all based on modulating glutamatergic synaptic transmission. This motivates the broader development of schizophrenia resilience mouse models independent of specific pathophysiological hypotheses as a strategy for drug discovery. Three guiding validation criteria are presented. A resilience-oriented approach should identify pharmacologically tractable targets and in turn offer new insights into pathophysiological mechanisms.","",""
73,"Marco Balduzzi, Carmen Torrano Gimenez, D. Balzarotti, E. Kirda","Automated Discovery of Parameter Pollution Vulnerabilities in Web Applications",2011,"","","","",406,"2024-06-21 14:49:30","","","","",,,,,73,5.62,18,4,13,"In the last twenty years, web applications have grown from simple, static pages to complex, full-fledged dynamic applications. Typically, these applications are built using heterogeneous technologies and consist of code that runs both on the client and on the server. Even simple web applications today may accept and process hundreds of different HTTP parameters to be able to provide users with interactive services. While injection vulnerabilities such as SQL injection and cross-site scripting are well-known and have been intensively studied by the research community, a new class of injection vulnerabilities called HTTP Parameter Pollution (HPP) has not received as much attention. If a web application does not properly sanitize the user input for parameter delimiters, exploiting an HPP vulnerability, an attacker can compromise the logic of the application to perform either client-side or server-side attacks. In this paper, we present the first automated approach for the discovery of HTTP Parameter Pollution vulnerabilities in web applications. Using our prototype implementation called PAPAS (PArameter Pollution Analysis System), we conducted a large-scale analysis of more than 5,000 popular websites. Our experimental results show that about 30% of the websites that we analyzed contain vulnerable parameters and that 46.8% of the vulnerabilities we discovered (i.e., 14% of the total websites) can be exploited via HPP attacks. The fact that PAPAS was able to find vulnerabilities in many high-profile, well-known websites suggests that many developers are not aware of the HPP problem. We informed a number of major websites about the vulnerabilities we identified, and our findings were confirmed.","",""
24,"T. Sommestad, Hannes Holm, M. Ekstedt","Effort Estimates for Vulnerability Discovery Projects",2012,"","","","",407,"2024-06-21 14:49:30","","10.1109/HICSS.2012.238","","",,,,,24,2.00,8,3,12,"Security vulnerabilities continue to be an issue in the software field and new severe vulnerabilities are discovered in software products each month. This paper analyzes estimates from domain experts on the amount of effort required for a penetration tester to find a zero-day vulnerability in a software product. Estimates are developed using Cooke's classical method for 16 types of vulnerability discovery projects -- each corresponding to a configuration of four security measures. The estimates indicate that, regardless of project type, two weeks of testing are enough to discover a software vulnerability of high severity with fifty percent chance. In some project types an eight-to-five-week is enough to find a zero-day vulnerability with 95 percent probability. While all studied measures increase the effort required for the penetration tester none of them have a striking impact on the effort required to find a vulnerability.","",""
32,"Pietro Borrello, Andreas Kogler, Martin Schwarzl, Moritz Lipp, D. Gruss, Michael Schwarz","ÆPIC Leak: Architecturally Leaking Uninitialized Data from the Microarchitecture",2022,"","","","",408,"2024-06-21 14:49:30","","","","",,,,,32,16.00,5,6,2,"CPU vulnerabilities undermine the security guarantees provided by software-and hardware-security improvements. While the discovery of transient-execution attacks increased the interest in CPU vulnerabilities on a microarchitectural level, architectural CPU vulnerabilities are still understudied. In this paper, we systematically analyze existing CPU vulnerabilities showing that CPUs suffer from vulnerabilities whose root causes match with those in complex software. We show that transient-execution attacks and architectural vulnerabilities often arise from the same type of bug and identify the blank spots. Investigating the blank spots, we focus on architecturally improperly initialized data locations. We discover ÆPIC Leak, the first architectural CPU bug that leaks stale data from the microarchitecture without us-ing a side channel. ÆPIC Leak works on all recent Sunny-Cove-based Intel CPUs ( i.e. , Ice Lake and Alder Lake). It architecturally leaks stale data incorrectly returned by reading undefined APIC-register ranges. ÆPIC Leak samples data transferred between the L2 and last-level cache, including SGX enclave data, from the superqueue. We target data in use, e.g., register values and memory loads, as well as data at rest, e.g., SGX-enclave data pages. Our end-to-end attack extracts AES-NI, RSA, and even the Intel SGX attestation keys from enclaves within a few seconds. We discuss mitigations and conclude that the only short-term mitigations for ÆPIC Leak are to disable APIC MMIO or not rely on SGX.","",""
42,"S. Acker, Nick Nikiforakis, Lieven Desmet, W. Joosen, Frank Piessens","FlashOver: automated discovery of cross-site scripting vulnerabilities in rich internet applications",2012,"","","","",409,"2024-06-21 14:49:30","","10.1145/2414456.2414462","","",,,,,42,3.50,8,5,12,"The last fifteen years have transformed the Web in ways that would seem unimaginable to anyone of the ""few"" Internet users of the year 1995 [8]. What began as a simple set of protocols and mechanisms facilitating the exchange of static documents between remote computers is now an everyday part of billions' of users life, technical and non-technical alike. The sum of a user's daily experience is composed of open standards, such as HTML, JavaScript and Cascading Style Sheets as well as proprietary plugins, such as Adobe's Flash [1] and Microsoft's Silverlight [6].","",""
9,"Viet Hung Nguyen, F. Massacci","A Systematically Empirical Evaluation of Vulnerability Discovery Models: a Study on Browsers' Vulnerabilities",2013,"","","","",410,"2024-06-21 14:49:30","","10.1109/TSE.2014.2354037","","",,,,,9,0.82,5,2,11,"A precise vulnerability discovery model (VDM) will provide a useful insight to assess software security, and could be a good prediction instrument for both software vendors and users to understand security trends and plan ahead patching schedule accordingly. Thus far, several models have been proposed and validated. Yet, no systematically independent validation by somebody other than the author exists. Furthermore, there are a number of issues that might bias previous studies in the field. In this work, we fill in the gap by introducing an empirical methodology that systematically evaluates the performance of a VDM in two aspects: quality and predictability. We further apply this methodology to assess existing VDMs. The results show that some models should be rejected outright, while some others might be adequate to capture the discovery process of vulnerabilities. We also consider different usage scenarios of VDMs and find that the simplest linear model is the most appropriate choice in terms of both quality and predictability when browsers are young. Otherwise, logistics-based models are better choices.","",""
550,"Yisen Wang, Difan Zou, Jinfeng Yi, J. Bailey, Xingjun Ma, Quanquan Gu","Improving Adversarial Robustness Requires Revisiting Misclassified Examples",2020,"","","","",411,"2024-06-21 14:49:30","","","","",,,,,550,137.50,92,6,4,"Deep neural networks (DNNs) are vulnerable to adversarial examples crafted by imperceptible perturbations. A range of defense techniques have been proposed to improve DNN robustness to adversarial examples, among which adversarial training has been demonstrated to be the most effective. Adversarial training is often formulated as a min-max optimization problem, with the inner maximization for generating adversarial examples. However, there exists a simple, yet easily overlooked fact that adversarial examples are only defined on correctly classified (natural) examples, but inevitably, some (natural) examples will be misclassified during training. In this paper, we investigate the distinctive influence of misclassified and correctly classified examples on the final robustness of adversarial training. Specifically, we find that misclassified examples indeed have a significant impact on the final robustness. More surprisingly, we find that different maximization techniques on misclassified examples may have a negligible influence on the final robustness, while different minimization techniques are crucial. Motivated by the above discovery, we propose a new defense algorithm called {\em Misclassification Aware adveRsarial Training} (MART), which explicitly differentiates the misclassified and correctly classified examples during the training. We also propose a semi-supervised extension of MART, which can leverage the unlabeled data to further improve the robustness. Experimental results show that MART and its variant could significantly improve the state-of-the-art adversarial robustness.","",""
2187,"Solon Barocas, Andrew D. Selbst","Big Data's Disparate Impact",2016,"","","","",412,"2024-06-21 14:49:30","","10.2139/SSRN.2477899","","",,,,,2187,273.38,1094,2,8,"Advocates of algorithmic techniques like data mining argue that these techniques eliminate human biases from the decision-making process. But an algorithm is only as good as the data it works with. Data is frequently imperfect in ways that allow these algorithms to inherit the prejudices of prior decision makers. In other cases, data may simply reflect the widespread biases that persist in society at large. In still others, data mining can discover surprisingly useful regularities that are really just preexisting patterns of exclusion and inequality. Unthinking reliance on data mining can deny historically disadvantaged and vulnerable groups full participation in society. Worse still, because the resulting discrimination is almost always an unintentional emergent property of the algorithm’s use rather than a conscious choice by its programmers, it can be unusually hard to identify the source of the problem or to explain it to a court.This Essay examines these concerns through the lens of American antidiscrimination law — more particularly, through Title VII’s prohibition of discrimination in employment. In the absence of a demonstrable intent to discriminate, the best doctrinal hope for data mining’s victims would seem to lie in disparate impact doctrine. Case law and the Equal Employment Opportunity Commission’s Uniform Guidelines, though, hold that a practice can be justified as a business necessity when its outcomes are predictive of future employment outcomes, and data mining is specifically designed to find such statistical correlations. Unless there is a reasonably practical way to demonstrate that these discoveries are spurious, Title VII would appear to bless its use, even though the correlations it discovers will often reflect historic patterns of prejudice, others’ discrimination against members of protected groups, or flaws in the underlying dataAddressing the sources of this unintentional discrimination and remedying the corresponding deficiencies in the law will be difficult technically, difficult legally, and difficult politically. There are a number of practical limits to what can be accomplished computationally. For example, when discrimination occurs because the data being mined is itself a result of past intentional discrimination, there is frequently no obvious method to adjust historical data to rid it of this taint. Corrective measures that alter the results of the data mining after it is complete would tread on legally and politically disputed terrain. These challenges for reform throw into stark relief the tension between the two major theories underlying antidiscrimination law: anticlassification and antisubordination. Finding a solution to big data’s disparate impact will require more than best efforts to stamp out prejudice and bias; it will require a wholesale reexamination of the meanings of “discrimination” and “fairness.”","",""
24,"Wen Li, Jiang Ming, Xiapu Luo, Haipeng Cai","PolyCruise: A Cross-Language Dynamic Information Flow Analysis",2022,"","","","",413,"2024-06-21 14:49:30","","","","",,,,,24,12.00,6,4,2,"Despite the fact that most real-world software systems today are written in multiple programming languages, existing program analysis based security techniques are still limited to single-language code. In consequence, security ﬂaws (e.g., code vulnerabilities) at and across language boundaries are largely left out as blind spots. We present P OLY C RUISE , a technique that enables holistic dynamic information ﬂow analysis (DIFA) across heterogeneous languages hence security applications empowered by DIFA (e.g., vulnerability discovery) for multilingual software. P OLY C RUISE combines a light language-speciﬁc analysis that computes symbolic dependencies in each language unit with a language-agnostic online data ﬂow analysis guided by those dependencies, in a way that overcomes language heterogeneity. Extensive evaluation of its implementation for Python-C programs against micro, medium-sized, and large-scale benchmarks demonstrated P OLY C RUISE ’s practical scalability and promising capabilities. It has enabled the discovery of 14 unknown cross-language security vulnerabilities in real-world multilingual systems such as NumPy, with 11 conﬁrmed, 8 CVEs assigned, and 8 ﬁxed so far. We also contributed the ﬁrst benchmark suite for systematically assessing multilingual DIFA.","",""
19,"Xiaowei Li, Yuan Xue","LogicScope: automatic discovery of logic vulnerabilities within web applications",2013,"","","","",414,"2024-06-21 14:49:30","","10.1145/2484313.2484375","","",,,,,19,1.73,10,2,11,"Logic flaws are an important class of vulnerabilities within web applications, which allow sensitive information and restrictive operations to be accessed at inappropriate application states. In this paper, we take a first step towards a systematic black-box approach to identifying logic vulnerabilities within web applications. We first construct a partial FSM over the expected input domain by collecting and analyzing the execution traces when users follow the navigation paths within the web application. Then, we test the application at each state by constructing unexpected input vectors and evaluating corresponding web responses. We implement a prototype system LogicScope and demonstrate its effectiveness using a set of real world web applications.","",""
125,"Chia Yuan Cho, Domagoj Babic, Pongsin Poosankam, K. Chen, E. Wu, D. Song","MACE: Model-inference-Assisted Concolic Exploration for Protocol and Vulnerability Discovery",2011,"","","","",415,"2024-06-21 14:49:30","","","","",,,,,125,9.62,21,6,13,"Programstate-space exploration is central to software security, testing, and verification. In this paper, we propose a novel technique for state-space exploration of software that maintains an ongoing interaction with its environment. Our technique uses a combination of symbolic and concrete execution to build an abstract model of the analyzed application, in the form of a finite-state automaton, and uses the model to guide further state-space exploration. Through exploration, MACE further refines the abstract model. Using the abstract model as a scaffold, our technique wields more control over the search process. In particular: (1) shifting search to different parts of the search-space becomes easier, resulting in higher code coverage, and (2) the search is less likely to get stuck in small local state-subspaces (e.g., loops) irrelevant to the application's interaction with the environment. Preliminary experimental results show significant increases in the code coverage and exploration depth. Further, our approach found a number of new deep vulnerabilities.","",""
174,"D. Bangasser, Amelia Cuarenta","Sex differences in anxiety and depression: circuits and mechanisms",2021,"","","","",416,"2024-06-21 14:49:30","","10.1038/s41583-021-00513-0","","",,,,,174,58.00,87,2,3,"","",""
21,"Domien Schepers, Aanjhan Ranganathan, M. Vanhoef","On the Robustness of Wi-Fi Deauthentication Countermeasures",2022,"","","","",417,"2024-06-21 14:49:30","","10.1145/3507657.3528548","","",,,,,21,10.50,7,3,2,"With the introduction of WPA3 and Wi-Fi 6, an increased usage of Wi-Fi Management Frame Protection (MFP) is expected. Wi-Fi MFP, defined in IEEE 802.11w, protects robust management frames by providing data confidentiality, integrity, origin authenticity, and replay protection. One of its key goals is to prevent deauthentication attacks in which an adversary forcibly disconnects a client from the network. In this paper, we inspect the standard and its implementations for their robustness and protection against deauthentication attacks. In our standard analysis, we inspect the rules for processing robust management frames on their completeness, consistency, and security, leading to the discovery of unspecified cases, contradictory rules, and revealed insecure rules that lead to new denial-of-service vulnerabilities. We then inspect implementations and identify vulnerabilities in clients and access points running on the latest versions of the Linux kernel, hostap, IWD, Apple (i.e., macOS, iOS, iPadOS), Windows, and Android. Altogether, these vulnerabilities allow an adversary to disconnect any client from personal and enterprise networks despite the usage of MFP. Our work highlights that management frame protection is insufficient to prevent deauthentication attacks, and therefore more care is needed to mitigate attacks of this kind. In order to address the identified shortcomings, we worked with industry partners to propose updates to the IEEE 802.11 standard.","",""
18,"Chenyang Lyu, S. Ji, Xuhong Zhang, Hong Liang, Binbin Zhao, Kangjie Lu, R. Beyah","EMS: History-Driven Mutation for Coverage-based Fuzzing",2022,"","","","",418,"2024-06-21 14:49:30","","10.14722/ndss.2022.23162","","",,,,,18,9.00,3,7,2,"—Mutation-based fuzzing is one of the most popular approaches to discover vulnerabilities in a program. To alleviate the inefﬁciency of mutation-based fuzzing incurred by high randomness in the mutation process, multiple solutions are developed in recent years, especially coverage-based fuzzing. They mainly employ adaptive mutation strategies or integrate constraint-solving techniques to make a good exploration of the test cases which trigger unique paths and crashes. However, they lack a ﬁne-grained reusing of fuzzing history to construct these interesting test cases, i.e., they largely fail to properly utilize fuzzing history across different fuzzing trials. In fact, we discover that test cases in fuzzing history contain rich knowledge of the key mutation strategies that lead to the discovery of unique paths and crashes. Speciﬁcally, partial path constraint solutions implicitly carried in these mutation strategies can be reused to accelerate the discovery of new paths and crashes that share similar partial path constraints. Therefore, we ﬁrst propose a lightweight and efﬁcient Proba- bilistic Byte Orientation Model ( PBOM ) that properly captures the byte-level mutation strategies from intra- and inter-trial history and thus can effectively trigger unique paths and crashes. We then present a novel history-driven mutation framework named EMS that employs PBOM as one of the mutation operators to probabilistically provide desired mutation byte values according to the input ones. We evaluate EMS against state-of-the-art fuzzers including AFL, QSYM, MO PT , MO PT -dict, EcoFuzz, and AFL++ on 9 real world programs. The results show that EMS discovers up to 4.91 × more unique vulnerabilities than the baseline, and ﬁnds more line coverage than other fuzzers on most programs. We report all of the discovered new vulnerabilities to vendors and will open source the prototype of EMS on GitHub.","",""
868,"Martin H. Teicher, J. Samson","Annual Research Review: Enduring neurobiological effects of childhood abuse and neglect.",2016,"","","","",419,"2024-06-21 14:49:30","","10.1111/jcpp.12507","","",,,,,868,108.50,434,2,8,"BACKGROUND Childhood maltreatment is the most important preventable cause of psychopathology accounting for about 45% of the population attributable risk for childhood onset psychiatric disorders. A key breakthrough has been the discovery that maltreatment alters trajectories of brain development.   METHODS This review aims to synthesize neuroimaging findings in children who experienced caregiver neglect as well as from studies in children, adolescents and adults who experienced physical, sexual and emotional abuse. In doing so, we provide preliminary answers to questions regarding the importance of type and timing of exposure, gender differences, reversibility and the relationship between brain changes and psychopathology. We also discuss whether these changes represent adaptive modifications or stress-induced damage.   RESULTS Parental verbal abuse, witnessing domestic violence and sexual abuse appear to specifically target brain regions (auditory, visual and somatosensory cortex) and pathways that process and convey the aversive experience. Maltreatment is associated with reliable morphological alterations in anterior cingulate, dorsal lateral prefrontal and orbitofrontal cortex, corpus callosum and adult hippocampus, and with enhanced amygdala response to emotional faces and diminished striatal response to anticipated rewards. Evidence is emerging that these regions and interconnecting pathways have sensitive exposure periods when they are most vulnerable.   CONCLUSIONS Early deprivation and later abuse may have opposite effects on amygdala volume. Structural and functional abnormalities initially attributed to psychiatric illness may be a more direct consequence of abuse. Childhood maltreatment exerts a prepotent influence on brain development and has been an unrecognized confound in almost all psychiatric neuroimaging studies. These brain changes may be best understood as adaptive responses to facilitate survival and reproduction in the face of adversity. Their relationship to psychopathology is complex as they are discernible in both susceptible and resilient individuals with maltreatment histories. Mechanisms fostering resilience will need to be a primary focus of future studies.","",""
98,"Parul Mehrotra, K. Ravichandran","Drugging the efferocytosis process: concepts and opportunities",2022,"","","","",420,"2024-06-21 14:49:30","","10.1038/s41573-022-00470-y","","",,,,,98,49.00,49,2,2,"","",""
12,"Hannes Holm, M. Ekstedt, T. Sommestad","Effort Estimates on Web Application Vulnerability Discovery",2013,"","","","",421,"2024-06-21 14:49:30","","10.1109/HICSS.2013.190","","",,,,,12,1.09,4,3,11,"Web application vulnerabilities are widely considered a serious concern. However, there are as of yet scarce data comparing the effectiveness of different security countermeasures or detailing the magnitude of the security issues associated with web applications. This paper studies the effort that is required by a professional penetration tester to find an input validation vulnerability in an enterprise web application that has been developed in the presence or absence of four security measures: (i) developer web application security training, (ii) type-safe API's, (iii) black box testing tools, or (iv) static code analyzers. The judgments of 21 experts are collected and combined using Cooke's classical method. The results show that 53 hours is enough to find a vulnerability with a certainty of 95% even though all measures have been employed during development. If no measure is employed 7 hours is enough to find a vulnerability with 95% certainty.","",""
